CodMun,REGIAO,COD UF,UF,NOME MUNIC,POP EST,CLASSE POP
4308854,4 - Sul,43,Rio Grande do Sul,Gentil,1634,1 - Até 5000
4308904,4 - Sul,43,Rio Grande do Sul,Getúlio Vargas,16212,3 - 10001 até 20000
4309001,4 - Sul,43,Rio Grande do Sul,Giruá,16004,3 - 10001 até 20000
4309050,4 - Sul,43,Rio Grande do Sul,Glorinha,8098,2 - 5001 até 10000
4309100,4 - Sul,43,Rio Grande do Sul,Gramado,36232,4 - 20001 até 50000
4309126,4 - Sul,43,Rio Grande do Sul,Gramado dos Loureiros,2082,1 - Até 5000
4309159,4 - Sul,43,Rio Grande do Sul,Gramado Xavier,4325,1 - Até 5000
4309209,4 - Sul,43,Rio Grande do Sul,Gravataí,281519,6 - 100001 até 500000
4309258,4 - Sul,43,Rio Grande do Sul,Guabiju,1503,1 - Até 5000
4309308,4 - Sul,43,Rio Grande do Sul,Guaíba,98143,5 - 50001 até 100000
4309407,4 - Sul,43,Rio Grande do Sul,Guaporé,25727,4 - 20001 até 50000
4309506,4 - Sul,43,Rio Grande do Sul,Guarani das Missões,7537,2 - 5001 até 10000
4309555,4 - Sul,43,Rio Grande do Sul,Harmonia,4866,1 - Até 5000
4309571,4 - Sul,43,Rio Grande do Sul,Herveiras,3018,1 - Até 5000
4309605,4 - Sul,43,Rio Grande do Sul,Horizontina,19329,3 - 10001 até 20000
4309654,4 - Sul,43,Rio Grande do Sul,Hulha Negra,6776,2 - 5001 até 10000
4309704,4 - Sul,43,Rio Grande do Sul,Humaitá,4762,1 - Até 5000
4309753,4 - Sul,43,Rio Grande do Sul,Ibarama,4406,1 - Até 5000
4309803,4 - Sul,43,Rio Grande do Sul,Ibiaçá,4709,1 - Até 5000
4309902,4 - Sul,43,Rio Grande do Sul,Ibiraiaras,7262,2 - 5001 até 10000
4309951,4 - Sul,43,Rio Grande do Sul,Ibirapuitã,4013,1 - Até 5000
4310009,4 - Sul,43,Rio Grande do Sul,Ibirubá,20350,4 - 20001 até 50000
4310108,4 - Sul,43,Rio Grande do Sul,Igrejinha,36899,4 - 20001 até 50000
4310207,4 - Sul,43,Rio Grande do Sul,Ijuí,83475,5 - 50001 até 100000
4310306,4 - Sul,43,Rio Grande do Sul,Ilópolis,4078,1 - Até 5000
4310330,4 - Sul,43,Rio Grande do Sul,Imbé,22800,4 - 20001 até 50000
4310363,4 - Sul,43,Rio Grande do Sul,Imigrante,3120,1 - Até 5000
4310405,4 - Sul,43,Rio Grande do Sul,Independência,6167,2 - 5001 até 10000
4310413,4 - Sul,43,Rio Grande do Sul,Inhacorá,2226,1 - Até 5000
4310439,4 - Sul,43,Rio Grande do Sul,Ipê,6640,2 - 5001 até 10000
4310462,4 - Sul,43,Rio Grande do Sul,Ipiranga do Sul,1889,1 - Até 5000
4310504,4 - Sul,43,Rio Grande do Sul,Iraí,7241,2 - 5001 até 10000
4310538,4 - Sul,43,Rio Grande do Sul,Itaara,5499,2 - 5001 até 10000
4310553,4 - Sul,43,Rio Grande do Sul,Itacurubi,3465,1 - Até 5000
4310579,4 - Sul,43,Rio Grande do Sul,Itapuca,2094,1 - Até 5000
4310603,4 - Sul,43,Rio Grande do Sul,Itaqui,37620,4 - 20001 até 50000
4310652,4 - Sul,43,Rio Grande do Sul,Itati,2419,1 - Até 5000
4310702,4 - Sul,43,Rio Grande do Sul,Itatiba do Sul,3324,1 - Até 5000
4310751,4 - Sul,43,Rio Grande do Sul,Ivorá,1910,1 - Até 5000
4310801,4 - Sul,43,Rio Grande do Sul,Ivoti,24293,4 - 20001 até 50000
4310850,4 - Sul,43,Rio Grande do Sul,Jaboticaba,3810,1 - Até 5000
4310876,4 - Sul,43,Rio Grande do Sul,Jacuizinho,2692,1 - Até 5000
4310900,4 - Sul,43,Rio Grande do Sul,Jacutinga,3561,1 - Até 5000
4311007,4 - Sul,43,Rio Grande do Sul,Jaguarão,26680,4 - 20001 até 50000
4311106,4 - Sul,43,Rio Grande do Sul,Jaguari,10848,3 - 10001 até 20000
4311122,4 - Sul,43,Rio Grande do Sul,Jaquirana,3716,1 - Até 5000
4311130,4 - Sul,43,Rio Grande do Sul,Jari,3503,1 - Até 5000
4311155,4 - Sul,43,Rio Grande do Sul,Jóia,8560,2 - 5001 até 10000
4311205,4 - Sul,43,Rio Grande do Sul,Júlio de Castilhos,19293,3 - 10001 até 20000
4311239,4 - Sul,43,Rio Grande do Sul,Lagoa Bonita do Sul,2903,1 - Até 5000
4311254,4 - Sul,43,Rio Grande do Sul,Lagoão,6452,2 - 5001 até 10000
4311270,4 - Sul,43,Rio Grande do Sul,Lagoa dos Três Cantos,1609,1 - Até 5000
4311304,4 - Sul,43,Rio Grande do Sul,Lagoa Vermelha,27807,4 - 20001 até 50000
4311403,4 - Sul,43,Rio Grande do Sul,Lajeado,84014,5 - 50001 até 100000
4311429,4 - Sul,43,Rio Grande do Sul,Lajeado do Bugre,2564,1 - Até 5000
4311502,4 - Sul,43,Rio Grande do Sul,Lavras do Sul,7480,2 - 5001 até 10000
4311601,4 - Sul,43,Rio Grande do Sul,Liberato Salzano,5219,2 - 5001 até 10000
4311627,4 - Sul,43,Rio Grande do Sul,Lindolfo Collor,6054,2 - 5001 até 10000
4311643,4 - Sul,43,Rio Grande do Sul,Linha Nova,1714,1 - Até 5000
4311700,4 - Sul,43,Rio Grande do Sul,Machadinho,5445,2 - 5001 até 10000
4311718,4 - Sul,43,Rio Grande do Sul,Maçambará,4587,1 - Até 5000
4311734,4 - Sul,43,Rio Grande do Sul,Mampituba,2981,1 - Até 5000
4311759,4 - Sul,43,Rio Grande do Sul,Manoel Viana,7299,2 - 5001 até 10000
4311775,4 - Sul,43,Rio Grande do Sul,Maquiné,6714,2 - 5001 até 10000
4311791,4 - Sul,43,Rio Grande do Sul,Maratá,2691,1 - Até 5000
4311809,4 - Sul,43,Rio Grande do Sul,Marau,44161,4 - 20001 até 50000
4311908,4 - Sul,43,Rio Grande do Sul,Marcelino Ramos,4402,1 - Até 5000
4311981,4 - Sul,43,Rio Grande do Sul,Mariana Pimentel,3885,1 - Até 5000
4312005,4 - Sul,43,Rio Grande do Sul,Mariano Moro,2031,1 - Até 5000
4312054,4 - Sul,43,Rio Grande do Sul,Marques de Souza,4009,1 - Até 5000
4312104,4 - Sul,43,Rio Grande do Sul,Mata,4823,1 - Até 5000
4312138,4 - Sul,43,Rio Grande do Sul,Mato Castelhano,2540,1 - Até 5000
4312153,4 - Sul,43,Rio Grande do Sul,Mato Leitão,4515,1 - Até 5000
4312179,4 - Sul,43,Rio Grande do Sul,Mato Queimado,1648,1 - Até 5000
4312203,4 - Sul,43,Rio Grande do Sul,Maximiliano de Almeida,4377,1 - Até 5000
4312252,4 - Sul,43,Rio Grande do Sul,Minas do Leão,8075,2 - 5001 até 10000
4312302,4 - Sul,43,Rio Grande do Sul,Miraguaí,4925,1 - Até 5000
4312351,4 - Sul,43,Rio Grande do Sul,Montauri,1453,1 - Até 5000
4312377,4 - Sul,43,Rio Grande do Sul,Monte Alegre dos Campos,3226,1 - Até 5000
4312385,4 - Sul,43,Rio Grande do Sul,Monte Belo do Sul,2548,1 - Até 5000
4312401,4 - Sul,43,Rio Grande do Sul,Montenegro,65264,5 - 50001 até 100000
4312427,4 - Sul,43,Rio Grande do Sul,Mormaço,3085,1 - Até 5000
4312443,4 - Sul,43,Rio Grande do Sul,Morrinhos do Sul,2949,1 - Até 5000
4312450,4 - Sul,43,Rio Grande do Sul,Morro Redondo,6568,2 - 5001 até 10000
4312476,4 - Sul,43,Rio Grande do Sul,Morro Reuter,6407,2 - 5001 até 10000
4312500,4 - Sul,43,Rio Grande do Sul,Mostardas,12804,3 - 10001 até 20000
4312609,4 - Sul,43,Rio Grande do Sul,Muçum,4954,1 - Até 5000
4312617,4 - Sul,43,Rio Grande do Sul,Muitos Capões,3162,1 - Até 5000
4312625,4 - Sul,43,Rio Grande do Sul,Muliterno,1893,1 - Até 5000
4312658,4 - Sul,43,Rio Grande do Sul,Não-Me-Toque,17624,3 - 10001 até 20000
4312674,4 - Sul,43,Rio Grande do Sul,Nicolau Vergueiro,1682,1 - Até 5000
4312708,4 - Sul,43,Rio Grande do Sul,Nonoai,11695,3 - 10001 até 20000
4312757,4 - Sul,43,Rio Grande do Sul,Nova Alvorada,3625,1 - Até 5000
4312807,4 - Sul,43,Rio Grande do Sul,Nova Araçá,4759,1 - Até 5000
4312906,4 - Sul,43,Rio Grande do Sul,Nova Bassano,9916,2 - 5001 até 10000
4312955,4 - Sul,43,Rio Grande do Sul,Nova Boa Vista,1775,1 - Até 5000
4313003,4 - Sul,43,Rio Grande do Sul,Nova Bréscia,3330,1 - Até 5000
4313011,4 - Sul,43,Rio Grande do Sul,Nova Candelária,2698,1 - Até 5000
4313037,4 - Sul,43,Rio Grande do Sul,Nova Esperança do Sul,5352,2 - 5001 até 10000
4313060,4 - Sul,43,Rio Grande do Sul,Nova Hartz,21615,4 - 20001 até 50000
4313086,4 - Sul,43,Rio Grande do Sul,Nova Pádua,2553,1 - Até 5000
4313102,4 - Sul,43,Rio Grande do Sul,Nova Palma,6512,2 - 5001 até 10000
4313201,4 - Sul,43,Rio Grande do Sul,Nova Petrópolis,21353,4 - 20001 até 50000
4313300,4 - Sul,43,Rio Grande do Sul,Nova Prata,27257,4 - 20001 até 50000
4313334,4 - Sul,43,Rio Grande do Sul,Nova Ramada,2242,1 - Até 5000
4313359,4 - Sul,43,Rio Grande do Sul,Nova Roma do Sul,3689,1 - Até 5000
4313375,4 - Sul,43,Rio Grande do Sul,Nova Santa Rita,29300,4 - 20001 até 50000
4313391,4 - Sul,43,Rio Grande do Sul,Novo Cabrais,4196,1 - Até 5000
4313409,4 - Sul,43,Rio Grande do Sul,Novo Hamburgo,246748,6 - 100001 até 500000
4313425,4 - Sul,43,Rio Grande do Sul,Novo Machado,3323,1 - Até 5000
4313441,4 - Sul,43,Rio Grande do Sul,Novo Tiradentes,2211,1 - Até 5000
4313466,4 - Sul,43,Rio Grande do Sul,Novo Xingu,1719,1 - Até 5000
4313490,4 - Sul,43,Rio Grande do Sul,Novo Barreiro,4164,1 - Até 5000
4313508,4 - Sul,43,Rio Grande do Sul,Osório,45994,4 - 20001 até 50000
4313607,4 - Sul,43,Rio Grande do Sul,Paim Filho,3828,1 - Até 5000
4313656,4 - Sul,43,Rio Grande do Sul,Palmares do Sul,11318,3 - 10001 até 20000
4313706,4 - Sul,43,Rio Grande do Sul,Palmeira das Missões,33303,4 - 20001 até 50000
4313805,4 - Sul,43,Rio Grande do Sul,Palmitinho,7057,2 - 5001 até 10000
4313904,4 - Sul,43,Rio Grande do Sul,Panambi,43667,4 - 20001 até 50000
4313953,4 - Sul,43,Rio Grande do Sul,Pantano Grande,9174,2 - 5001 até 10000
4314001,4 - Sul,43,Rio Grande do Sul,Paraí,7657,2 - 5001 até 10000
4314027,4 - Sul,43,Rio Grande do Sul,Paraíso do Sul,7611,2 - 5001 até 10000
4314035,4 - Sul,43,Rio Grande do Sul,Pareci Novo,3837,1 - Até 5000
4314050,4 - Sul,43,Rio Grande do Sul,Parobé,58272,5 - 50001 até 100000
4314068,4 - Sul,43,Rio Grande do Sul,Passa Sete,5702,2 - 5001 até 10000
4314076,4 - Sul,43,Rio Grande do Sul,Passo do Sobrado,6535,2 - 5001 até 10000
4314100,4 - Sul,43,Rio Grande do Sul,Passo Fundo,203275,6 - 100001 até 500000
4314134,4 - Sul,43,Rio Grande do Sul,Paulo Bento,2293,1 - Até 5000
4314159,4 - Sul,43,Rio Grande do Sul,Paverama,8487,2 - 5001 até 10000
4314175,4 - Sul,43,Rio Grande do Sul,Pedras Altas,1982,1 - Até 5000
4314209,4 - Sul,43,Rio Grande do Sul,Pedro Osório,7730,2 - 5001 até 10000
4314308,4 - Sul,43,Rio Grande do Sul,Pejuçara,3874,1 - Até 5000
4314407,4 - Sul,43,Rio Grande do Sul,Pelotas,342405,6 - 100001 até 500000
4314423,4 - Sul,43,Rio Grande do Sul,Picada Café,5742,2 - 5001 até 10000
4314456,4 - Sul,43,Rio Grande do Sul,Pinhal,2579,1 - Até 5000
4314464,4 - Sul,43,Rio Grande do Sul,Pinhal da Serra,1941,1 - Até 5000
4314472,4 - Sul,43,Rio Grande do Sul,Pinhal Grande,4350,1 - Até 5000
4314498,4 - Sul,43,Rio Grande do Sul,Pinheirinho do Vale,4871,1 - Até 5000
4314506,4 - Sul,43,Rio Grande do Sul,Pinheiro Machado,12271,3 - 10001 até 20000
4314548,4 - Sul,43,Rio Grande do Sul,Pinto Bandeira,3003,1 - Até 5000
4314555,4 - Sul,43,Rio Grande do Sul,Pirapó,2304,1 - Até 5000
4314605,4 - Sul,43,Rio Grande do Sul,Piratini,20663,4 - 20001 até 50000
4314704,4 - Sul,43,Rio Grande do Sul,Planalto,10084,3 - 10001 até 20000
4314753,4 - Sul,43,Rio Grande do Sul,Poço das Antas,2098,1 - Até 5000
4314779,4 - Sul,43,Rio Grande do Sul,Pontão,3904,1 - Até 5000
4314787,4 - Sul,43,Rio Grande do Sul,Ponte Preta,1547,1 - Até 5000
4314803,4 - Sul,43,Rio Grande do Sul,Portão,37079,4 - 20001 até 50000
4314902,4 - Sul,43,Rio Grande do Sul,Porto Alegre,1483771,7 - Maior que 500000
4315008,4 - Sul,43,Rio Grande do Sul,Porto Lucena,4678,1 - Até 5000
4315057,4 - Sul,43,Rio Grande do Sul,Porto Mauá,2374,1 - Até 5000
4315073,4 - Sul,43,Rio Grande do Sul,Porto Vera Cruz,1360,1 - Até 5000
4315107,4 - Sul,43,Rio Grande do Sul,Porto Xavier,10246,3 - 10001 até 20000
4315131,4 - Sul,43,Rio Grande do Sul,Pouso Novo,1639,1 - Até 5000
4315149,4 - Sul,43,Rio Grande do Sul,Presidente Lucena,2901,1 - Até 5000
4315156,4 - Sul,43,Rio Grande do Sul,Progresso,6244,2 - 5001 até 10000
4315172,4 - Sul,43,Rio Grande do Sul,Protásio Alves,1947,1 - Até 5000
4315206,4 - Sul,43,Rio Grande do Sul,Putinga,3919,1 - Até 5000
4315305,4 - Sul,43,Rio Grande do Sul,Quaraí,22687,4 - 20001 até 50000
4315313,4 - Sul,43,Rio Grande do Sul,Quatro Irmãos,1849,1 - Até 5000
4315321,4 - Sul,43,Rio Grande do Sul,Quevedos,2788,1 - Até 5000
4315354,4 - Sul,43,Rio Grande do Sul,Quinze de Novembro,3796,1 - Até 5000
4315404,4 - Sul,43,Rio Grande do Sul,Redentora,11549,3 - 10001 até 20000
4315453,4 - Sul,43,Rio Grande do Sul,Relvado,2090,1 - Até 5000
4315503,4 - Sul,43,Rio Grande do Sul,Restinga Sêca,15789,3 - 10001 até 20000
4315552,4 - Sul,43,Rio Grande do Sul,Rio dos Índios,2752,1 - Até 5000
4315602,4 - Sul,43,Rio Grande do Sul,Rio Grande,211005,6 - 100001 até 500000
4315701,4 - Sul,43,Rio Grande do Sul,Rio Pardo,38275,4 - 20001 até 50000
4315750,4 - Sul,43,Rio Grande do Sul,Riozinho,4653,1 - Até 5000
4315800,4 - Sul,43,Rio Grande do Sul,Roca Sales,11393,3 - 10001 até 20000
4315909,4 - Sul,43,Rio Grande do Sul,Rodeio Bonito,5867,2 - 5001 até 10000
4315958,4 - Sul,43,Rio Grande do Sul,Rolador,2323,1 - Até 5000
4316006,4 - Sul,43,Rio Grande do Sul,Rolante,21349,4 - 20001 até 50000
4316105,4 - Sul,43,Rio Grande do Sul,Ronda Alta,10601,3 - 10001 até 20000
4316204,4 - Sul,43,Rio Grande do Sul,Rondinha,5130,2 - 5001 até 10000
4316303,4 - Sul,43,Rio Grande do Sul,Roque Gonzales,6847,2 - 5001 até 10000
4316402,4 - Sul,43,Rio Grande do Sul,Rosário do Sul,39422,4 - 20001 até 50000
4316428,4 - Sul,43,Rio Grande do Sul,Sagrada Família,2609,1 - Até 5000
4316436,4 - Sul,43,Rio Grande do Sul,Saldanha Marinho,2650,1 - Até 5000
4316451,4 - Sul,43,Rio Grande do Sul,Salto do Jacuí,12449,3 - 10001 até 20000
4316477,4 - Sul,43,Rio Grande do Sul,Salvador das Missões,2733,1 - Até 5000
4316501,4 - Sul,43,Rio Grande do Sul,Salvador do Sul,7799,2 - 5001 até 10000
4316600,4 - Sul,43,Rio Grande do Sul,Sananduva,16270,3 - 10001 até 20000
4316709,4 - Sul,43,Rio Grande do Sul,Santa Bárbara do Sul,7994,2 - 5001 até 10000
4316733,4 - Sul,43,Rio Grande do Sul,Santa Cecília do Sul,1639,1 - Até 5000
4316758,4 - Sul,43,Rio Grande do Sul,Santa Clara do Sul,6603,2 - 5001 até 10000
4316808,4 - Sul,43,Rio Grande do Sul,Santa Cruz do Sul,130416,6 - 100001 até 500000
4316907,4 - Sul,43,Rio Grande do Sul,Santa Maria,282123,6 - 100001 até 500000
4316956,4 - Sul,43,Rio Grande do Sul,Santa Maria do Herval,6331,2 - 5001 até 10000
4316972,4 - Sul,43,Rio Grande do Sul,Santa Margarida do Sul,2562,1 - Até 5000
4317004,4 - Sul,43,Rio Grande do Sul,Santana da Boa Vista,8098,2 - 5001 até 10000
4317103,4 - Sul,43,Rio Grande do Sul,Sant'Ana do Livramento,77027,5 - 50001 até 100000
4317202,4 - Sul,43,Rio Grande do Sul,Santa Rosa,73254,5 - 50001 até 100000
4317251,4 - Sul,43,Rio Grande do Sul,Santa Tereza,1729,1 - Até 5000
4317301,4 - Sul,43,Rio Grande do Sul,Santa Vitória do Palmar,29676,4 - 20001 até 50000
4317400,4 - Sul,43,Rio Grande do Sul,Santiago,49425,4 - 20001 até 50000
4317509,4 - Sul,43,Rio Grande do Sul,Santo Ângelo,77593,5 - 50001 até 100000
4317558,4 - Sul,43,Rio Grande do Sul,Santo Antônio do Palma,2128,1 - Até 5000
4317608,4 - Sul,43,Rio Grande do Sul,Santo Antônio da Patrulha,42894,4 - 20001 até 50000
4317707,4 - Sul,43,Rio Grande do Sul,Santo Antônio das Missões,10175,3 - 10001 até 20000
4317756,4 - Sul,43,Rio Grande do Sul,Santo Antônio do Planalto,2019,1 - Até 5000
4317806,4 - Sul,43,Rio Grande do Sul,Santo Augusto,13885,3 - 10001 até 20000
4317905,4 - Sul,43,Rio Grande do Sul,Santo Cristo,14257,3 - 10001 até 20000
4317954,4 - Sul,43,Rio Grande do Sul,Santo Expedito do Sul,2324,1 - Até 5000
4318002,4 - Sul,43,Rio Grande do Sul,São Borja,60282,5 - 50001 até 100000
4318051,4 - Sul,43,Rio Grande do Sul,São Domingos do Sul,3074,1 - Até 5000
4318101,4 - Sul,43,Rio Grande do Sul,São Francisco de Assis,18335,3 - 10001 até 20000
4318200,4 - Sul,43,Rio Grande do Sul,São Francisco de Paula,21710,4 - 20001 até 50000
4318309,4 - Sul,43,Rio Grande do Sul,São Gabriel,62105,5 - 50001 até 100000
4318408,4 - Sul,43,Rio Grande do Sul,São Jerônimo,24248,4 - 20001 até 50000
4318424,4 - Sul,43,Rio Grande do Sul,São João da Urtiga,4657,1 - Até 5000
4318432,4 - Sul,43,Rio Grande do Sul,São João do Polêsine,2552,1 - Até 5000
4318440,4 - Sul,43,Rio Grande do Sul,São Jorge,2824,1 - Até 5000
4318457,4 - Sul,43,Rio Grande do Sul,São José das Missões,2537,1 - Até 5000
4318465,4 - Sul,43,Rio Grande do Sul,São José do Herval,1971,1 - Até 5000
4318481,4 - Sul,43,Rio Grande do Sul,São José do Hortêncio,4804,1 - Até 5000
4318499,4 - Sul,43,Rio Grande do Sul,São José do Inhacorá,2073,1 - Até 5000
4318507,4 - Sul,43,Rio Grande do Sul,São José do Norte,27568,4 - 20001 até 50000
4318606,4 - Sul,43,Rio Grande do Sul,São José do Ouro,6933,2 - 5001 até 10000
4318614,4 - Sul,43,Rio Grande do Sul,São José do Sul,2408,1 - Até 5000
4318622,4 - Sul,43,Rio Grande do Sul,São José dos Ausentes,3527,1 - Até 5000
4318705,4 - Sul,43,Rio Grande do Sul,São Leopoldo,236835,6 - 100001 até 500000
4318804,4 - Sul,43,Rio Grande do Sul,São Lourenço do Sul,43582,4 - 20001 até 50000
4318903,4 - Sul,43,Rio Grande do Sul,São Luiz Gonzaga,33468,4 - 20001 até 50000
4319000,4 - Sul,43,Rio Grande do Sul,São Marcos,21556,4 - 20001 até 50000
4319109,4 - Sul,43,Rio Grande do Sul,São Martinho,5426,2 - 5001 até 10000
4319125,4 - Sul,43,Rio Grande do Sul,São Martinho da Serra,3234,1 - Até 5000
4319158,4 - Sul,43,Rio Grande do Sul,São Miguel das Missões,7673,2 - 5001 até 10000
4319208,4 - Sul,43,Rio Grande do Sul,São Nicolau,5265,2 - 5001 até 10000
4319307,4 - Sul,43,Rio Grande do Sul,São Paulo das Missões,5790,2 - 5001 até 10000
4319356,4 - Sul,43,Rio Grande do Sul,São Pedro da Serra,3801,1 - Até 5000
4319364,4 - Sul,43,Rio Grande do Sul,São Pedro das Missões,2009,1 - Até 5000
4319372,4 - Sul,43,Rio Grande do Sul,São Pedro do Butiá,2947,1 - Até 5000
4319406,4 - Sul,43,Rio Grande do Sul,São Pedro do Sul,16198,3 - 10001 até 20000
4319505,4 - Sul,43,Rio Grande do Sul,São Sebastião do Caí,25685,4 - 20001 até 50000
4319604,4 - Sul,43,Rio Grande do Sul,São Sepé,23621,4 - 20001 até 50000
4319703,4 - Sul,43,Rio Grande do Sul,São Valentim,3299,1 - Até 5000
4319711,4 - Sul,43,Rio Grande do Sul,São Valentim do Sul,2242,1 - Até 5000
4319737,4 - Sul,43,Rio Grande do Sul,São Valério do Sul,2727,1 - Até 5000
4319752,4 - Sul,43,Rio Grande do Sul,São Vendelino,2243,1 - Até 5000
4319802,4 - Sul,43,Rio Grande do Sul,São Vicente do Sul,8721,2 - 5001 até 10000
4319901,4 - Sul,43,Rio Grande do Sul,Sapiranga,81734,5 - 50001 até 100000
4320008,4 - Sul,43,Rio Grande do Sul,Sapucaia do Sul,141075,6 - 100001 até 500000
4320107,4 - Sul,43,Rio Grande do Sul,Sarandi,24489,4 - 20001 até 50000
4320206,4 - Sul,43,Rio Grande do Sul,Seberi,10750,3 - 10001 até 20000
4320230,4 - Sul,43,Rio Grande do Sul,Sede Nova,2907,1 - Até 5000
4320263,4 - Sul,43,Rio Grande do Sul,Segredo,7421,2 - 5001 até 10000
4320305,4 - Sul,43,Rio Grande do Sul,Selbach,5100,2 - 5001 até 10000
4320321,4 - Sul,43,Rio Grande do Sul,Senador Salgado Filho,2779,1 - Até 5000
4320354,4 - Sul,43,Rio Grande do Sul,Sentinela do Sul,5581,2 - 5001 até 10000
4320404,4 - Sul,43,Rio Grande do Sul,Serafina Corrêa,17502,3 - 10001 até 20000
4320453,4 - Sul,43,Rio Grande do Sul,Sério,1962,1 - Até 5000
4320503,4 - Sul,43,Rio Grande do Sul,Sertão,5415,2 - 5001 até 10000
4320552,4 - Sul,43,Rio Grande do Sul,Sertão Santana,6486,2 - 5001 até 10000
4320578,4 - Sul,43,Rio Grande do Sul,Sete de Setembro,1970,1 - Até 5000
4320602,4 - Sul,43,Rio Grande do Sul,Severiano de Almeida,3657,1 - Até 5000
4320651,4 - Sul,43,Rio Grande do Sul,Silveira Martins,2384,1 - Até 5000
4320677,4 - Sul,43,Rio Grande do Sul,Sinimbu,10172,3 - 10001 até 20000
4320701,4 - Sul,43,Rio Grande do Sul,Sobradinho,14967,3 - 10001 até 20000
4320800,4 - Sul,43,Rio Grande do Sul,Soledade,31002,4 - 20001 até 50000
4320859,4 - Sul,43,Rio Grande do Sul,Tabaí,4719,1 - Até 5000
4320909,4 - Sul,43,Rio Grande do Sul,Tapejara,24111,4 - 20001 até 50000
4321006,4 - Sul,43,Rio Grande do Sul,Tapera,10584,3 - 10001 até 20000
4321105,4 - Sul,43,Rio Grande do Sul,Tapes,17300,3 - 10001 até 20000
4321204,4 - Sul,43,Rio Grande do Sul,Taquara,57466,5 - 50001 até 100000
4321303,4 - Sul,43,Rio Grande do Sul,Taquari,26862,4 - 20001 até 50000
4321329,4 - Sul,43,Rio Grande do Sul,Taquaruçu do Sul,3072,1 - Até 5000
4321352,4 - Sul,43,Rio Grande do Sul,Tavares,5481,2 - 5001 até 10000
4321402,4 - Sul,43,Rio Grande do Sul,Tenente Portela,13485,3 - 10001 até 20000
4321436,4 - Sul,43,Rio Grande do Sul,Terra de Areia,11204,3 - 10001 até 20000
4321451,4 - Sul,43,Rio Grande do Sul,Teutônia,33232,4 - 20001 até 50000
4321469,4 - Sul,43,Rio Grande do Sul,Tio Hugo,3030,1 - Até 5000
4321477,4 - Sul,43,Rio Grande do Sul,Tiradentes do Sul,5704,2 - 5001 até 10000
4321493,4 - Sul,43,Rio Grande do Sul,Toropi,2806,1 - Até 5000
4321501,4 - Sul,43,Rio Grande do Sul,Torres,38732,4 - 20001 até 50000
4321600,4 - Sul,43,Rio Grande do Sul,Tramandaí,51715,5 - 50001 até 100000
4321626,4 - Sul,43,Rio Grande do Sul,Travesseiro,2336,1 - Até 5000
4321634,4 - Sul,43,Rio Grande do Sul,Três Arroios,2668,1 - Até 5000
4321667,4 - Sul,43,Rio Grande do Sul,Três Cachoeiras,11053,3 - 10001 até 20000
4321709,4 - Sul,43,Rio Grande do Sul,Três Coroas,28220,4 - 20001 até 50000
4321808,4 - Sul,43,Rio Grande do Sul,Três de Maio,23906,4 - 20001 até 50000
4321832,4 - Sul,43,Rio Grande do Sul,Três Forquilhas,2697,1 - Até 5000
4321857,4 - Sul,43,Rio Grande do Sul,Três Palmeiras,4271,1 - Até 5000
4321907,4 - Sul,43,Rio Grande do Sul,Três Passos,23906,4 - 20001 até 50000
4321956,4 - Sul,43,Rio Grande do Sul,Trindade do Sul,5802,2 - 5001 até 10000
4322004,4 - Sul,43,Rio Grande do Sul,Triunfo,29538,4 - 20001 até 50000
4322103,4 - Sul,43,Rio Grande do Sul,Tucunduva,5678,2 - 5001 até 10000
4322152,4 - Sul,43,Rio Grande do Sul,Tunas,4569,1 - Até 5000
4322186,4 - Sul,43,Rio Grande do Sul,Tupanci do Sul,1472,1 - Até 5000
4322202,4 - Sul,43,Rio Grande do Sul,Tupanciretã,23948,4 - 20001 até 50000
4322251,4 - Sul,43,Rio Grande do Sul,Tupandi,4855,1 - Até 5000
4322301,4 - Sul,43,Rio Grande do Sul,Tuparendi,7893,2 - 5001 até 10000
4322327,4 - Sul,43,Rio Grande do Sul,Turuçu,3438,1 - Até 5000
4322343,4 - Sul,43,Rio Grande do Sul,Ubiretama,2015,1 - Até 5000
4322350,4 - Sul,43,Rio Grande do Sul,União da Serra,1154,1 - Até 5000
4322376,4 - Sul,43,Rio Grande do Sul,Unistalda,2338,1 - Até 5000
4322400,4 - Sul,43,Rio Grande do Sul,Uruguaiana,126970,6 - 100001 até 500000
4322509,4 - Sul,43,Rio Grande do Sul,Vacaria,66218,5 - 50001 até 100000
4322525,4 - Sul,43,Rio Grande do Sul,Vale Verde,3497,1 - Até 5000
4322533,4 - Sul,43,Rio Grande do Sul,Vale do Sol,11781,3 - 10001 até 20000
4322541,4 - Sul,43,Rio Grande do Sul,Vale Real,5913,2 - 5001 até 10000
4322558,4 - Sul,43,Rio Grande do Sul,Vanini,2113,1 - Até 5000
4322608,4 - Sul,43,Rio Grande do Sul,Venâncio Aires,71554,5 - 50001 até 100000
4322707,4 - Sul,43,Rio Grande do Sul,Vera Cruz,26863,4 - 20001 até 50000
